project_id,area_sqkm,population_density,infrastructure_type,land_cost_per_sqkm,construction_cost_index,distance_to_city_center,existing_infrastructure_score,environmental_factors,zoning_complexity,project_duration_years,total_cost_millions
1583,29.926578591715565,1870.8785174292132,Public,387376.5860525945,0.8532699922865421,21.110540272956786,0.873353414477603,0.6525791652686448,0.431634127202836,5.10666294815019,309949.77
1584,25.089959513528886,4312.993906577063,Commercial,93568.42894424837,0.9917404094409327,28.27163979560338,0.3754944520522161,0.9757497196136762,0.30284241040081294,2.6603908944795798,575531.52
1585,49.39538325063692,2093.3435246634454,Industrial,264225.5159679778,0.9399110822546106,17.080864115037986,0.7873746716230952,0.8571589853051865,0.8038869229453429,4.341114410267076,334671.36
1586,7.25376775155829,1708.3422178238632,Industrial,496258.763176731,0.9623017297179939,18.406339720797114,0.8059858597920952,0.6633780236215154,0.5978740084048397,5.700189264101956,302048.98
1587,34.90965542535589,2324.550564878525,Industrial,396697.01125655166,1.35856023247731,29.332160584161567,0.5353600058165876,0.6447713738968525,0.5188023089545007,1.4799771085473008,390774.85
1588,20.51377902116246,3835.9900975068554,Industrial,144737.81979827586,1.1941886157244328,19.62174525906355,0.4378404793805115,0.7618491931356546,0.8332046237666315,7.433833696096467,553250.33
1589,21.69588093881793,717.409936533572,Mixed,275648.6631640598,0.8040394629050777,1.8928104969616513,0.5764331888367802,0.5395723341391048,0.8827407422337514,5.889640243339677,175537.45
1590,36.021089400079724,1062.454157772885,Public,155131.14364185493,1.1005259359929367,21.990280522285175,0.27457114071415883,0.5588382563226495,0.982709677054916,8.46063115489606,288980.72
1591,34.7755894905563,4762.079645749151,Industrial,234302.41726812915,1.0855194487952513,27.258592071985053,0.236744025783272,0.5879289406580963,0.7494095092726687,3.446024510720775,640117.67
1592,49.56717168825832,959.9089741686512,Residential,401037.81068073417,0.8797616886111805,24.07182724403547,0.28928255956151344,0.8873617966522801,0.6230702709780362,9.12988994742329,267574.82
1593,6.855517327979199,2881.8638578621676,Industrial,397051.16688068165,1.27329925202102,17.931164906137255,0.34971602516978095,0.7569286796345612,0.5136850111252051,9.988248277273991,467437.76
1594,5.653427644516234,2938.6408866434954,Public,152645.17005607332,1.2914680318656437,20.467801879711974,0.6033414562704345,0.5052835613872215,0.45562274644995837,9.27368594539907,466755.71
1595,36.354771447872686,2499.1598640461993,Industrial,465000.49316968705,1.3046252533364684,29.71556188829848,0.8793093089288977,0.8367582637360544,0.4490481653378208,8.001032282498386,427207.95
1596,29.13015239181725,3259.2517180264113,Mixed,316655.6822441721,1.3099296618910143,3.6292005667708116,0.3885138655997496,0.7118450893302486,0.5864325623038591,8.311319225864027,470325.88
1597,14.07095299471039,1226.1509564083303,Commercial,220965.93093290654,0.8000369788526078,20.350100030363947,0.9481296085974225,0.755426182481899,0.9942504487015509,6.163698182901278,255583.38
1598,4.431258764954837,2808.0451121060664,Commercial,275871.01135138725,1.4677445626927055,9.218533142547221,0.9639263271480027,0.6070581217064678,0.30059758820618226,2.7113847662134942,393277.29
1599,4.7400833550233115,1923.648950709796,Public,322282.06404698465,1.3699461369382642,19.562621500998933,0.9671236838761643,0.7758911141970518,0.43804412806170057,7.093366166329456,345202.86
1600,44.76244829587385,3342.1695721830265,Commercial,301950.7393306034,1.4327871876124996,18.621083700634223,0.8700501877410591,0.9895766198757443,0.43187508768250166,7.414777018539384,492717.51
1601,9.997432573577774,791.9953625284323,Commercial,268882.2659912802,0.810950306715204,5.4502481311367,0.4910600326381765,0.5367223455028807,0.8019836398726046,9.86846626241115,211297.17
1602,16.506892324718276,2897.2993425134337,Residential,277219.7618402301,1.4537011570500176,6.995652726466935,0.25814712880209845,0.6419586998322153,0.5467393093186432,5.871711846306896,438962.22
1603,11.719491910235908,1007.8247413782861,Public,129385.35969254878,1.3668519700816733,19.027257763253193,0.655054985413196,0.6214987964304148,0.6200825632142744,3.4423211352255074,247137.84
1604,18.072317138680898,1465.3510092636784,Public,415729.8069371057,1.3860534000710891,4.718668471809449,0.646945155149787,0.6242746553755898,0.40403689132893345,7.1530526956555605,279718.0
1605,3.9364802159316215,1171.6780215855579,Commercial,293792.1439734569,0.865301169305378,8.690245378779363,0.8799806136876764,0.6893531787826886,0.5834979272138634,9.814382376998092,242151.61
1606,26.193459649959383,995.9051213572038,Commercial,108985.93776711638,1.3171446202430184,25.22212088440207,0.9967928407568842,0.9090548923720838,0.37223986833408523,2.594925174421846,236413.77
1607,3.8468218978146376,4145.983662647268,Commercial,394770.6957122501,1.4719416827494638,10.48565367404752,0.6065258452481181,0.9564293449821937,0.6731303015220081,3.933981266820424,554103.21
1608,40.117647137206895,1499.9670815383627,Mixed,469599.79026980785,1.2749831389927124,15.153744531820225,0.47616322483182744,0.6011075437294866,0.3685568557679991,5.87692858395413,296531.99
1609,12.068748054566434,4642.906531135802,Industrial,476288.10465663293,1.1993929832372245,28.29306971922937,0.3487213692450136,0.7714749689740563,0.8533558668212093,2.5319317139380435,630125.49
1610,27.230589772923274,4852.639974191436,Mixed,216057.97958502773,1.4619407744242978,7.587323576271443,0.2038398598538966,0.8184494860827402,0.6966212022783427,1.199985755679445,617363.79
1611,44.063914834292184,2899.176302691777,Public,110982.5931023393,1.1100559852141052,12.2991545033823,0.6072909539911033,0.7609137371819225,0.8067775116414617,4.032848101971256,418094.61
1612,32.71842976783611,800.7055010620594,Residential,283279.83198487933,1.219505496417335,18.587275490762824,0.6444149333620766,0.7170381970984598,0.5929614706568787,8.788337213509521,244701.79
1613,26.881410434291098,1935.2863925599481,Industrial,100674.1532071493,1.1334368054460564,22.904828955615194,0.859950783853918,0.5959877529296189,0.5670439052695591,1.3912155939134334,318518.89
1614,16.554520779211092,4008.8880904062485,Residential,470294.33833067777,1.4529923549522095,27.14794821466845,0.6036615743142405,0.7441096795996193,0.3687462223342045,4.860361531152257,571408.06
1615,16.9835946963808,1900.2145706156452,Public,132610.83230981568,0.8532593087358551,27.548716639631937,0.9331746789328452,0.7006074138556644,0.6666989249299757,7.859806956334742,342422.63
1616,33.63960428231041,526.3843696836648,Public,163744.63697802383,1.1507837905777438,23.522562156806064,0.7024667812571483,0.8977816812511348,0.6601515153999644,9.578643372197968,227248.91
1617,49.70989838044779,2828.2460635481207,Residential,232986.4370982367,1.280866708969807,7.621594261206003,0.8722689905768666,0.8818021795814976,0.6276714311147238,9.86927859103989,427857.06
1618,33.261039897544244,4241.09217233057,Residential,222424.0108516066,1.3543345768955657,1.7194705712344083,0.3186413878461977,0.5669993406028353,0.8183628552777145,4.797724425478675,556074.09
1619,28.110279159816233,4000.0392970031617,Residential,407598.3015790501,1.2081130532108955,12.12944398031309,0.8842689042418519,0.5442595262815337,0.8827530800226482,9.553458649412057,553568.26
1620,36.66720025684268,958.1033866387309,Public,255342.56924793305,1.4362424208850177,5.104916678646877,0.7401150835550787,0.9540769716137515,0.8255527724639555,1.3187707595277738,208739.58
1621,23.52767780804405,3396.546610621087,Commercial,126845.7170015016,1.4593940128187102,21.601241775710644,0.33618642595066445,0.7677541944822488,0.40070601996479066,7.713252441987007,522325.13
1622,3.4770459587388682,1180.4708908346709,Residential,170244.45296873333,0.8450234562355086,20.172787017945787,0.3518108465168087,0.9289004686412954,0.7354416564974756,6.784714311702516,268724.06
1623,28.333692385956535,1169.2169193056438,Industrial,279101.0233343849,1.081659377678962,2.27517760702219,0.9412004952353772,0.5290755602832006,0.35622617398267337,3.245696718275371,200681.95
1624,47.90245158301632,4382.951689195407,Public,116354.2628417607,0.8164213152048081,25.261219594797584,0.2257722883602983,0.7632578082608151,0.7862356012083336,5.56586650611684,596424.16
1625,9.177495646704152,1323.3778684271279,Mixed,325245.05404070637,1.0305916601621101,8.213554722444286,0.570027954636565,0.7697132572881182,0.5672873675927886,2.1659836398444607,235367.88
1626,34.65524209562295,1389.911997938255,Mixed,304586.28794801567,1.1758077525794215,13.534585189240225,0.4507802319472813,0.930351016271075,0.3927492693864006,8.84437435856405,293419.69
1627,10.446217588623295,103.20161473036782,Industrial,371616.04237201595,1.437556451356964,20.37007832821653,0.7320619519987426,0.5488049991148538,0.9034355998832895,4.221082769910831,170148.18
1628,27.02347038141752,4366.278267215037,Commercial,471967.07692071545,1.3925880257257819,13.453144818715346,0.8717035100551935,0.6202227818379547,0.7298058373272561,6.634400234191449,584790.82
1629,5.285484257512621,3983.7145847247602,Residential,460514.55249552004,0.88924980867039,13.797346281198358,0.48830249724525565,0.7032691569435066,0.5483074775632693,2.4289865765853604,508893.17
1630,22.793361344780166,3173.9117819443222,Public,475734.0281309741,0.8651212623186271,2.9032118647364706,0.5415216698582698,0.9329207377099711,0.3215090257553497,2.855483601680864,400928.88
1631,37.93008478031468,3776.302243300327,Residential,160122.01866066543,1.212487137129667,12.64186292854011,0.9855342276011314,0.9694416575352836,0.6761171813025273,9.927607337228368,527137.27
1632,17.704790449829613,845.0379803800098,Public,109204.38798770958,1.1724825807211479,23.180588903379522,0.8271332077433622,0.996362309796814,0.9462581149403628,7.7777775499719635,252494.86
1633,33.41313036211729,2345.7856134791195,Mixed,186024.51522340183,0.9864643490010168,27.540113778411335,0.9177633047454332,0.9795967432292607,0.717465882891656,9.657746827966637,404099.63
1634,39.874773059091595,1820.9749980090264,Residential,452788.3277448416,1.4296171591876847,12.991416974837781,0.5510097765213038,0.5029708779221772,0.9801554232336451,3.662660486908397,330962.25
1635,46.39530206423291,559.5049786593809,Industrial,487424.0635805697,1.4491564866230875,13.283988979493287,0.3872609631872922,0.523854170726936,0.395515782789321,2.4810658895783835,193698.69
1636,12.11478305184495,2482.039377553128,Commercial,436696.2279817142,1.0818280068381139,21.37618608338591,0.5294907723091613,0.5738034095787943,0.6978135732163857,5.527616171309479,400763.86
1637,20.26613783256075,4611.624286678913,Industrial,99507.97450739463,1.4232117899794643,28.34038803205302,0.7728735342652109,0.6744310483851366,0.8586875336045006,5.452014540046091,640251.72
1638,8.044592659855663,296.28968334840295,Commercial,476342.59912690695,1.0687642259840808,8.744767266941446,0.2875443238687835,0.9149590154934794,0.6678785117880013,2.574518623821891,148154.85
1639,49.62793335683957,1528.15847611959,Residential,240511.1123078537,1.3157717822807902,13.764181989600168,0.4163752844932071,0.9463280976677402,0.3637464491912308,7.598976126232692,308925.06
1640,46.38654791225262,1116.9505874079468,Residential,54189.63084305915,1.133159552283407,24.083224063016733,0.2373087203692723,0.5934172031472915,0.7080202010830523,4.255997809948607,274845.45
1641,27.2278779488877,1266.918602961912,Commercial,249077.18333668713,0.8858082095550281,18.681113511847116,0.5458781906705052,0.8098320758098543,0.7282165340897302,2.6772870783746554,249931.14
1642,42.18064807163285,4551.329304208939,Mixed,70731.12635396041,1.449553940865915,4.207003974954687,0.8619565887836906,0.9586809925326383,0.8100964739327468,3.9878505508895956,576308.43
1643,26.287419874966087,2393.5383657480215,Public,294745.0645225029,1.1178676153642757,19.204249331305707,0.21973095063840864,0.7318658679656604,0.8328480606158317,6.072928296715136,404089.8
1644,31.367491556136606,2384.867123405112,Industrial,202349.3123466731,1.3141409282256826,6.4156422533224795,0.7402588214457329,0.551771785976392,0.839540881747425,7.538238389623989,379301.06
1645,4.911659389742822,3826.820648030883,Industrial,263045.72011732194,1.0570216701019046,15.796262088273721,0.9459966996109916,0.7289068250423125,0.7644110755472762,5.3370179745173605,510705.38
1646,37.885885814591994,857.0117996241364,Industrial,325926.6623344027,0.8132166150033643,16.343994762152718,0.38954228920894585,0.6878974511440286,0.45106783049306065,5.730354908455362,215047.19
1647,6.821817439944124,2487.600235090249,Residential,440960.49311801913,0.8703712510842851,26.40989750452456,0.7549078725821186,0.7888289980330034,0.5829650290876356,2.2505134234847355,375379.85
1648,41.390347697500154,2206.9275491931926,Industrial,347855.7094123679,1.147353635642947,14.412333946360706,0.9800815208801603,0.7193293422035518,0.843290980830079,9.23221832237409,370530.32
1649,39.2103903396841,3024.862383678615,Public,245321.9908151813,1.2829750499884538,9.103830244840932,0.9698224481219706,0.508672963426859,0.9673988883805693,9.3585177819284,451893.2
1650,35.58286253827733,4997.832745927149,Public,418742.5341516643,1.0343147286054954,7.6980240982649155,0.3879433544233146,0.9969988667068356,0.3552628753856354,7.150839313762033,628128.54
1651,2.2899388359757245,3870.2995810020307,Commercial,457511.9619079095,1.2868419214243554,26.35330442384575,0.280264842569655,0.7717701188652855,0.6748756744580364,1.1586826804062222,544960.09
1652,15.504853619293765,2049.5419447853933,Residential,103891.98489448875,1.2890449126023693,5.959314778128623,0.31862603031673276,0.7368153777423048,0.5187655899270145,5.833667943129934,341318.54
1653,13.524072210586722,4155.009956142831,Public,289369.8398987561,1.2927551351294815,13.350188265611168,0.7616285347857137,0.977308685752027,0.45777572602178085,6.662970748797522,556475.68
1654,18.326752169840194,936.4709802311529,Mixed,178030.38188409986,1.1447652978143559,6.428020332881463,0.7806071003626205,0.5779301837935386,0.6540674784638005,9.95188800662299,233167.69
1655,4.838315964810008,249.27206291390462,Residential,71177.53904462633,1.4404203050850528,23.425817163316886,0.7393892493025593,0.5946188012726241,0.7242625383895757,9.96460259675317,215928.1
1656,46.87941224003761,1101.7970250749381,Residential,350846.0128012934,1.142437562586431,14.75680655926395,0.4688627101937905,0.9040073745313917,0.30684056199363685,8.718501117930018,262497.68
1657,27.913210915262624,1768.0166249598724,Public,438246.8498566515,1.1151856354476468,11.183167026147549,0.33582155180649775,0.6304155400125044,0.8461446005408335,1.5744789282350218,299660.07
1658,15.623453377572165,2601.8457115518436,Mixed,123306.19451482732,0.939566573307439,11.471889578167538,0.6646088735618025,0.8996135531457634,0.8739174918816133,9.57948751700857,405547.54
1659,20.15058509517703,3114.1327886518793,Commercial,415586.14593075524,1.0153585611494356,25.714211994966405,0.5869443566062933,0.6357667414542513,0.9758575771975531,6.513951224367992,478096.82
1660,22.636525754989364,4561.968014350667,Public,434028.08009162376,0.8296341447628124,17.059444674538703,0.7830673176978429,0.5165938151125007,0.42645061325728645,8.207980934312616,587886.51
1661,30.229419501350556,2598.2846467972427,Mixed,461453.19919991755,1.2434747055313191,21.818167682806646,0.5530880629484971,0.758507361943358,0.7161867936526636,4.664735647172682,416697.25
1662,26.02613167097664,2556.250658666074,Residential,169378.2900887236,0.973975020748965,27.01411697126985,0.4709117557491747,0.5983432170634306,0.5986377614334761,3.877025241111308,405584.59
1663,46.00990267411366,346.19074813261244,Mixed,456778.8793354502,1.0129086781398255,27.15050860517862,0.43478286188721155,0.8789231464662355,0.5343794960887455,5.169197309354272,193070.72
1664,25.0996924038386,271.0666080154966,Residential,194298.2396313945,1.339570165165025,10.526762575798031,0.36917625603979726,0.8205998166160741,0.6959434160062532,2.3218706167194423,159599.96
1665,49.61182173375398,2800.683813390223,Public,298552.10605497623,1.0290548282130176,28.621086631245173,0.41259710094932917,0.9618013339889588,0.847668165256485,4.213595248779755,444417.61
1666,42.64553540838224,2247.075204916888,Public,72728.36187452696,0.9695371244091996,1.721400578423558,0.2758643510752811,0.891494178632868,0.3161369484116471,8.718557497914507,348262.05
1667,10.821270460688122,4211.983935403463,Industrial,69746.48976593462,0.9183404243935941,11.928231269468805,0.47748560874311163,0.5903879774203634,0.9785800787963306,1.3415543763479334,532918.5
1668,46.56446312487385,887.3299650880414,Industrial,374167.9457294913,1.3424008815273691,26.978166867756407,0.22925584989036657,0.9000791183323982,0.8669171099939974,2.35790242142144,262079.22
1669,6.260136695331067,222.36114437354303,Industrial,250015.99009000597,0.8907943805930189,8.964469514692505,0.34913107773306146,0.8208685224070116,0.8258075925519048,2.1260454368453696,131374.14
1670,40.96376057031399,2300.289962857617,Public,165331.56891614792,1.1176276321752474,8.919362059318232,0.7974163556955434,0.8344758208803125,0.8322711675263523,4.627679884302053,349616.52
1671,19.340853027090713,1263.6449280860618,Commercial,135686.0732112096,1.1548510812540362,9.776046267374772,0.46037519094129814,0.9161314429850744,0.5723424967330568,9.972882108017755,281169.68
1672,43.95972886203094,343.1104293603035,Public,351479.07088664814,1.2811729388800002,18.757088160560745,0.734589613581875,0.7869120345944701,0.8261343855913696,2.5602213719024443,173187.3
1673,43.46880616031879,3650.5316055533817,Mixed,50180.694811402944,1.2432984376330969,13.71165049281626,0.7735073404778219,0.7330017571765064,0.5707391460220703,2.3093438463933413,484397.3
1674,40.39330730582225,646.8056997905127,Public,412651.0261385844,1.3675044710616224,22.075310254246936,0.6649482741856909,0.818320517679364,0.9290947807023551,9.23550156798539,252028.16
1675,39.60650659719954,3080.765550038081,Public,85662.32275846797,0.8313260037483667,26.95240863437531,0.9669581930923188,0.6489787144791795,0.42405566831452873,8.938454652693691,457717.88
1676,15.581617385353018,1477.143775817757,Residential,136170.32670865377,1.007508507345578,20.551781873342957,0.2171518932984906,0.5912985655435496,0.504643196950606,1.29016332996899,279223.97
1677,4.505504511036983,950.1306467396079,Residential,223806.37788459033,0.9960938831427659,6.92953488572969,0.7909221204705137,0.8082939190356232,0.6859362798893532,7.765353641613835,217498.56
1678,20.447518848875493,1960.7824623046556,Residential,268186.4328722466,0.9022118339144758,28.047775168454564,0.9670293151523264,0.6169241845427389,0.5234477251210907,6.899191313287866,343231.99
1679,9.089463491832179,4027.084303492473,Public,209747.80211627382,1.00242477769951,8.670293327076877,0.8898173834823515,0.5399575546733033,0.5969660717066914,7.909667288674381,524970.99
1680,34.90007890067186,2021.2585268324062,Commercial,194320.47424293225,1.0168357199000324,5.3469345645165856,0.33431415344401066,0.500277092292627,0.6446958825790162,5.4505220931633,323776.83
1681,17.631936463620384,3778.771281134173,Mixed,483762.2054329348,1.1653191233492348,3.609051086967866,0.4614562450013857,0.8041597007000336,0.8994473441694559,9.92241296603466,527124.62
1682,48.792704942565784,714.8828543158384,Mixed,338710.8565595274,1.2645931352483792,17.3381284793188,0.3379614719011723,0.6810743917401184,0.666234577526085,1.3946231683986687,209576.64
1683,32.22811782859394,3886.5799563588876,Commercial,60544.82991532469,1.0667703595282698,4.2991114119389024,0.6810466910517633,0.8761554853367279,0.5537218940301923,3.1093442776342517,486775.28
1684,41.21278789990087,1260.9732920425784,Commercial,243579.15879994092,1.3036291619193667,5.024500639266292,0.7697503855835939,0.6875881991565512,0.473415314824581,4.568913882762535,240557.76
1685,7.0599713007214975,3419.2263364554765,Mixed,443753.9148847866,1.035315737005706,9.700883937269403,0.45365901549044657,0.7430017241191134,0.586073185154538,5.048001474091328,466443.65
1686,43.16971687249482,2872.329618720882,Industrial,185655.2838848006,1.0031985741203322,9.16793728084945,0.6316052591874364,0.7035424864076925,0.6610152730900589,9.292306624295668,426470.32
1687,46.17648093041302,4652.809114337268,Residential,92550.35514847471,1.1788316390999172,18.522945799632126,0.752736456056956,0.8252873955546731,0.8222804000422654,6.04003927669533,615338.15
1688,24.60956498153733,1997.8803380790387,Residential,391273.147215463,0.8166014522140534,24.685613104707762,0.5370718532888388,0.6780695810074842,0.38473414332063705,1.405998959683545,318611.56
1689,30.509520418673382,424.2094252887582,Mixed,322706.2243712366,0.8558523865438002,23.07914002988388,0.8832124243643675,0.9818838249711545,0.4551264317674056,4.6707666708309565,167334.98
1690,38.35808514469827,193.86187920113923,Commercial,306640.62852192676,1.0925786805105688,8.612049186777826,0.8172399482302537,0.9680734932992651,0.5657578111080712,4.748413711321629,131791.5
1691,9.154512049390421,4151.60694876649,Industrial,74109.45182333357,1.4600388979742296,8.114004441593417,0.25173243508045656,0.9240139513286407,0.5522788835836602,9.689418445940063,586331.93
1692,25.3770207849404,2671.2046245410174,Mixed,113224.5544079828,1.3050582458903965,29.00795437310206,0.6969002392726633,0.960150135286374,0.5742236613236482,6.392773819189974,442933.19
1693,20.233819874729498,3898.6958539912516,Residential,330147.2282959012,0.8616885986503905,1.2388510061668436,0.3882604407677997,0.7245698442296955,0.8554648852482272,6.720859640430449,504514.61
1694,7.745512612031331,1248.685440056422,Public,143520.72865647613,1.3924226089466116,26.51189545874626,0.6460146117338202,0.7682151983947461,0.5269080820735211,7.419277281261437,305775.37
1695,18.692953903430805,1790.9103530148452,Commercial,276831.53588679095,1.3126105394257266,6.792127054549744,0.965510754106373,0.8710462962791222,0.6513287262818652,7.930353841139109,312033.15
1696,3.8745293145819315,247.5089738354628,Public,295196.75871322706,1.2276625679918571,28.471245369603267,0.9032496036418001,0.8480729624692706,0.7367349230005276,6.7154596318224025,194293.89
1697,1.7776893939996057,4811.31239041315,Mixed,177578.23562192274,1.374205072426424,10.926911259998072,0.5236131224921055,0.9453392978027354,0.4625249851285236,3.1347491602054194,610920.41
1698,7.1907313131637265,3372.5527428339856,Residential,476791.3199936718,1.08287689342007,13.770201442904316,0.43321108667548275,0.8581655136283477,0.8030867710032772,8.866413229070478,496336.14
1699,48.174198023664104,4672.704930020601,Industrial,429108.84807600884,0.9550507355976969,21.50649780438705,0.38752459552660723,0.9989423541142303,0.6829779238167967,7.589078203695672,628034.11
1700,27.70171202680334,1400.9323964024543,Public,375068.07843475934,1.1584163723761316,18.04240249272455,0.6260118958052161,0.6742528999157955,0.6127468141219645,7.676834365872603,295965.1
1701,48.308196977084386,3096.171695005738,Industrial,85097.23988423409,1.1841892289154317,10.220240561497862,0.2913987626064451,0.916498871119709,0.8668488187168197,9.969010653112743,477708.81
1702,21.908644977341535,3424.649844633925,Residential,97758.50868905874,1.1768284604069383,17.06109656016688,0.6394200065025989,0.848817411416332,0.47044668142962737,8.222738813769844,496770.98
1703,15.93489858772035,1655.9935312621833,Public,271751.60563923005,1.1955516540360738,22.1904996465237,0.20106691159263362,0.8456932226075093,0.9182231794300262,8.462362628396379,354407.55
1704,25.554022210592084,4255.735251576587,Industrial,122321.00713594355,1.4640934427674266,2.227713431172271,0.4590797045966759,0.6629177974224995,0.6927341147566926,9.562649641391426,581134.44
1705,22.255828587329052,4741.091168211215,Industrial,490219.4585882633,1.431571936167362,1.3247798524154195,0.37594745106446503,0.8928008962115113,0.7264224155657607,2.360205998640045,593407.96
1706,5.730401870956324,4435.790076710421,Public,121334.10531233426,1.4130019255912576,14.283941233113849,0.9769750319686257,0.9501880111737996,0.91254127491826,5.4795463883026105,589129.37
1707,32.220902577165205,3721.4281821029253,Residential,269360.5259587883,1.360991767636039,4.823261916301911,0.7817938556559831,0.6092742307602814,0.8723078814945351,6.225103212317088,504959.44
1708,11.19389003422518,1459.5769306522748,Industrial,213854.47557867743,1.4603996750856998,20.26598445247672,0.4797227043697902,0.812748418558352,0.7210934481753302,3.9634815630021185,309347.43
1709,31.169603767442563,1479.9186063175955,Mixed,337723.88965434406,0.8689462491755823,7.207521230595591,0.27427606922449643,0.6960674145513877,0.8272313926937218,8.55463009505055,286950.03
1710,32.68495407370859,4820.465570185585,Public,108066.3840002412,0.9855862830120177,13.552682097074458,0.6134404757524992,0.9947740596474386,0.6033236431630278,7.861776594811511,621404.69
1711,8.025230229868082,150.39403008489094,Commercial,243642.3926190759,1.1465391619582095,6.7324571693538,0.37075830506083385,0.7394164079158407,0.6831644274498223,7.487947670573116,155810.02
1712,3.536806541978074,3608.644868886508,Commercial,173617.26476321463,1.3925741451863836,16.906023986724612,0.6291436367186862,0.6141600868984713,0.3434490956959578,9.9743449578235,532166.56
1713,39.14769851038777,3560.6061965207846,Residential,449488.1861022596,1.1536159980659129,4.365550322152498,0.8682898833431141,0.6909288126109163,0.3629005426000328,3.334432360675515,450372.04
1714,23.260120976581348,3151.1787506540077,Mixed,68263.57046061278,1.323624317539112,1.6700987308369275,0.6926340416811083,0.8269191949083131,0.8805977829304323,7.619115265078792,449567.45
1715,3.3791078775210517,4951.533345825643,Industrial,461177.37230290665,0.8972719336742414,2.4828175050942183,0.7070307356360017,0.5380446856747881,0.34177015897774765,5.962640274153106,590417.38
1716,49.745882699903476,1628.2092352422537,Commercial,424847.3623488502,0.9766896690835922,28.67349480394399,0.6328242312502492,0.8018009601106189,0.41857938794282507,3.8169026424448846,307495.66
1717,3.3601377693201484,1765.862132586916,Residential,183906.82239836696,1.3122432665263708,5.1263003397171385,0.9418125061051275,0.965612379589449,0.857082861265309,2.4452818365081326,283562.42
1718,34.90424382849838,486.80307443812217,Mixed,405180.7946046971,0.9153138062214069,21.54586934096822,0.9455221475364828,0.9251813938289253,0.3008021654397794,9.062954533607924,190522.81
1719,49.19210680053897,2269.7108690643136,Mixed,64046.102152436404,1.0459491542584487,2.969859922461961,0.6101785608588417,0.5338367683289917,0.497683030192105,6.359099344370608,338654.4
1720,12.339415158688318,1379.1377785507557,Residential,485089.49763202714,0.9854063804695,4.136650214820283,0.4446075897148036,0.9966949393695341,0.7088270604786352,8.424404538767153,268421.97
1721,7.54134375001621,1782.5948406704567,Residential,286967.7241654052,1.044903185955735,15.757411290870706,0.5676696047035552,0.8493634618519396,0.7168149520285076,5.908104856013904,318869.67
1722,6.50855450141023,4189.401772252575,Industrial,186476.46172945038,1.2958268343545791,14.481256974475967,0.34924632975649256,0.5811404121570118,0.8440070357606315,2.979793725886176,563986.94
1723,15.51211980459598,4683.874116284729,Residential,213162.44566760468,1.0574930267999607,28.59582897375622,0.7090754522544715,0.5062080445847117,0.6541483781445192,4.037939317902927,620463.5
1724,5.501767645027011,1010.0920528254096,Industrial,79882.40905722382,1.1886843258255582,28.400228137601385,0.6000738686257866,0.5856413181460757,0.6565813086716792,4.433849582261919,264546.9
1725,34.76198641385953,1925.2937646119829,Industrial,495207.28131891764,0.8699523139380868,23.608650633731486,0.28264038225062393,0.9190879603428692,0.8077174028784904,9.75641331253332,369714.75
1726,3.583444007438103,4650.289754365431,Public,67681.3753178116,1.3635123852642395,18.460953073693144,0.3581182248956923,0.5108196624725818,0.6490371242863984,1.0506995054324424,607611.78
1727,25.71639534341459,402.8614573771909,Mixed,344708.20541653654,1.0589220379536874,14.193849204397319,0.5837055649596214,0.6165736518090432,0.7259437605945318,9.870994207220564,197986.44
1728,49.83649426572235,552.5665877457548,Mixed,249231.16746790623,1.2539739113233397,11.329177495524211,0.9100711925750866,0.8786527976674376,0.9284418477785357,9.824154715988476,211006.56
1729,40.791528340547934,897.6758471105239,Mixed,477012.2981849218,1.3077727211632828,28.46553886229111,0.653112576504878,0.7930552679490676,0.5810157053286603,9.96535711477123,283952.0
1730,30.953362192435037,3016.542887221686,Public,160699.88313805783,0.9467626454781903,18.48435553131588,0.7452280001667766,0.8913678551800959,0.5695875496434555,5.289293610276712,431440.27
1731,15.659554228937278,837.3141279293876,Industrial,289439.07077210513,1.419272489467345,17.79310330289384,0.4712228397951278,0.873075251913394,0.3024842943053399,9.674280726588997,260556.95
1732,31.382843896436103,4843.574269108594,Industrial,267060.2938622389,1.231356976124867,7.725132531298531,0.6571291144353875,0.5253006935609024,0.7293983830648623,4.560392636648446,609058.16
1733,26.588552463626755,2288.9011835667498,Residential,366289.8998225456,1.1001075992260372,2.354236718668279,0.557903858110454,0.9462557095470758,0.3208403351849924,1.2366499660154804,314475.97
1734,21.59112750257339,2557.438005715815,Public,80604.60437858923,0.9276346285047538,28.41046881302679,0.7273039300985287,0.6135159171411344,0.6529039428098213,3.019124677345881,395289.2
1735,6.970163648639874,1308.6272174464918,Residential,137205.1085105097,1.4596106565308449,10.098322506494963,0.2404604528632083,0.7766962201148819,0.8629636523225586,9.507666204436461,311629.58
1736,44.3869086544031,2407.705236930194,Public,146554.16904178244,1.3285477428921375,13.835081676409303,0.5946401729911673,0.8221440782638894,0.6849447493637641,1.1238822400185997,366350.01
1737,22.764340116655465,3343.3767999213565,Residential,382167.8396787604,0.9456171939132743,4.324558363985498,0.4367941001151736,0.5843141054425477,0.4887453156516732,5.913947218806776,446515.94
1738,10.133814335127871,3780.7679710748093,Commercial,135112.41334703303,1.0363975423069571,25.270805567369468,0.46094804902232744,0.9881156283504873,0.8503178950145598,1.6804143000521115,522025.16
